customer_city,customer_state,total_orders,delivered_orders,cancelled_orders,total_spent,average_order_value,maximum_order_value,minimum_order_value,average_payment_installments,preferred_payment_type,total_items_purchased,unique_products,unique_categories,favorite_category,average_items_per_order,average_review_score,average_delivery_days,average_delivery_delay,on_time_delivery_rate,delayed_delivery_rate,customer_tenure_days,purchase_frequency,average_purchase_gap,spending_intensity,repeat_customer,cancel_rate,one_time_buyer,high_spender,delivery_delay_category,churn_flag,predicted_churn,churn_probability,risk_segment
jandira,SP,1,1,0,76.74,76.74,76.74,76.74,6.0,credit_card,1.0,1.0,1.0,moveis_decoracao,1.0,1.0,3.0,-25.0,1.0,0.0,0,1.0,0.0,76.74,0,0.0,1,0,Early Delivery,1,1,0.6158734,Medium Risk
parana,TO,1,1,0,125.73,125.73,125.73,125.73,3.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,5.0,25.0,0.0,1.0,0.0,0,1.0,0.0,125.73,0,0.0,1,1,On Time,0,1,0.763613,High Risk
jundiai,SP,1,1,0,153.31,153.31,153.31,153.31,2.0,credit_card,1.0,1.0,1.0,informatica_acessorios,1.0,4.0,15.0,0.0,1.0,0.0,0,1.0,0.0,153.31,0,0.0,1,1,On Time,0,1,0.7237891,High Risk
salvador,BA,1,1,0,410.13,410.13,410.13,410.13,10.0,credit_card,1.0,1.0,1.0,perfumaria,1.0,4.0,20.0,-11.0,1.0,0.0,0,1.0,0.0,410.13,0,0.0,1,1,Slightly Early,1,1,0.86632895,High Risk
marilia,SP,1,1,0,94.5,94.5,94.5,94.5,1.0,credit_card,1.0,1.0,1.0,ferramentas_jardim,1.0,4.0,5.0,-14.0,1.0,0.0,0,1.0,0.0,94.5,0,0.0,1,0,Slightly Early,0,1,0.7006447,High Risk
sumare,SP,1,1,0,32.38,32.38,32.38,32.38,1.0,credit_card,1.0,1.0,1.0,telefonia,1.0,5.0,4.0,-15.0,1.0,0.0,0,1.0,0.0,32.38,0,0.0,1,0,Slightly Early,1,1,0.6852925,Medium Risk
brasilia,DF,1,1,0,34.59,34.59,34.59,34.59,1.0,boleto,1.0,1.0,1.0,telefonia,1.0,4.0,22.0,-2.0,1.0,0.0,0,1.0,0.0,34.59,0,0.0,1,0,On Time,1,1,0.93406737,High Risk
brasilia,DF,1,1,0,44.0,44.0,44.0,44.0,1.0,boleto,1.0,1.0,1.0,telefonia,1.0,2.0,6.0,-17.0,1.0,0.0,0,1.0,0.0,44.0,0,0.0,1,0,Slightly Early,1,1,0.64859223,Medium Risk
itajai,SC,1,1,0,296.61,296.61,296.61,296.61,2.0,credit_card,1.0,1.0,1.0,brinquedos,1.0,1.0,19.0,-9.0,1.0,0.0,0,1.0,0.0,296.61,0,0.0,1,1,On Time,1,1,0.9053359,High Risk
resende,RJ,1,1,0,159.21,159.21,159.21,159.21,1.0,boleto,1.0,1.0,1.0,bebes,1.0,5.0,34.0,4.0,0.0,1.0,0,1.0,0.0,159.21,0,0.0,1,1,Delayed,1,1,0.8961603,High Risk
mogi mirim,SP,1,1,0,90.83,90.83,90.83,90.83,1.0,voucher,1.0,1.0,1.0,moveis_decoracao,1.0,4.0,4.0,-11.0,1.0,0.0,0,1.0,0.0,90.83,0,0.0,1,0,Slightly Early,0,1,0.7265176,High Risk
nova friburgo,RJ,1,1,0,216.15,216.15,216.15,216.15,1.0,boleto,1.0,1.0,1.0,climatizacao,1.0,1.0,43.0,17.0,0.0,1.0,0,1.0,0.0,216.15,0,0.0,1,1,Highly Delayed,1,1,0.9447669,High Risk
guarulhos,SP,1,1,0,137.87,137.87,137.87,137.87,10.0,credit_card,1.0,1.0,1.0,cama_mesa_banho,1.0,3.0,8.0,-10.0,1.0,0.0,0,1.0,0.0,137.87,0,0.0,1,1,Slightly Early,0,1,0.8459606,High Risk
diadema,SP,1,1,0,58.94,58.94,58.94,58.94,3.0,credit_card,1.0,1.0,1.0,fashion_roupa_feminina,1.0,5.0,6.0,-7.0,1.0,0.0,0,1.0,0.0,58.94,0,0.0,1,0,On Time,1,1,0.58117425,Medium Risk
sao paulo,SP,1,1,0,118.9,118.9,118.9,118.9,4.0,credit_card,1.0,1.0,1.0,cama_mesa_banho,1.0,5.0,3.0,-8.0,1.0,0.0,0,1.0,0.0,118.9,0,0.0,1,1,On Time,0,1,0.5358998,Medium Risk
niteroi,RJ,1,1,0,57.23,57.23,57.23,57.23,2.0,credit_card,1.0,1.0,1.0,utilidades_domesticas,1.0,3.0,8.0,-10.0,1.0,0.0,0,1.0,0.0,57.23,0,0.0,1,0,Slightly Early,0,1,0.52279484,Medium Risk
cajati,SP,1,1,0,119.15,119.15,119.15,119.15,1.0,boleto,1.0,1.0,1.0,consoles_games,1.0,5.0,12.0,-18.0,1.0,0.0,0,1.0,0.0,119.15,0,0.0,1,1,Slightly Early,1,1,0.89244896,High Risk
sao paulo,SP,1,1,0,108.34,108.34,108.34,108.34,4.0,credit_card,2.0,2.0,2.0,beleza_saude,2.0,3.0,3.0,-16.0,1.0,0.0,0,1.0,0.0,108.34,0,0.0,1,1,Slightly Early,0,1,0.6866541,Medium Risk
moncoes,SP,1,1,0,183.79,183.79,183.79,183.79,3.0,credit_card,1.0,1.0,1.0,cool_stuff,1.0,5.0,11.0,-9.0,1.0,0.0,0,1.0,0.0,183.79,0,0.0,1,1,On Time,1,1,0.9157556,High Risk
campinas,SP,1,1,0,120.7,120.7,120.7,120.7,2.0,credit_card,2.0,1.0,1.0,brinquedos,2.0,3.0,8.0,-15.0,1.0,0.0,0,1.0,0.0,120.7,0,0.0,1,1,Slightly Early,1,1,0.86940664,High Risk
rio de janeiro,RJ,1,1,0,171.63,171.63,171.63,171.63,1.0,credit_card,1.0,1.0,1.0,moveis_sala,1.0,5.0,14.0,-8.0,1.0,0.0,0,1.0,0.0,171.63,0,0.0,1,1,On Time,1,1,0.8686012,High Risk
pirai do sul,PR,1,1,0,100.67,100.67,100.67,100.67,2.0,credit_card,1.0,1.0,1.0,alimentos,1.0,5.0,5.0,-7.0,1.0,0.0,0,1.0,0.0,100.67,0,0.0,1,0,On Time,0,0,0.095265076,Low Risk
santana de parnaiba,SP,1,1,0,98.21,98.21,98.21,98.21,1.0,credit_card,1.0,1.0,1.0,utilidades_domesticas,1.0,5.0,3.0,-17.0,1.0,0.0,0,1.0,0.0,98.21,0,0.0,1,0,Slightly Early,0,1,0.6409065,Medium Risk
guaruja,SP,1,1,0,124.14,124.14,124.14,124.14,1.0,boleto,1.0,1.0,1.0,cama_mesa_banho,1.0,5.0,13.0,-1.0,1.0,0.0,0,1.0,0.0,124.14,0,0.0,1,1,On Time,1,1,0.6994037,Medium Risk
belo horizonte,MG,1,1,0,70.95,70.95,70.95,70.95,2.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,5.0,7.0,-17.0,1.0,0.0,0,1.0,0.0,70.95,0,0.0,1,0,Slightly Early,1,1,0.69698304,Medium Risk
coromandel,MG,1,1,0,72.02,72.02,72.02,72.02,7.0,credit_card,1.0,1.0,1.0,cool_stuff,1.0,4.0,12.0,-43.0,1.0,0.0,0,1.0,0.0,72.02,0,0.0,1,0,Early Delivery,1,1,0.94856566,High Risk
carapicuiba,SP,1,1,0,21.15,21.15,21.15,21.15,1.0,credit_card,1.0,1.0,1.0,informatica_acessorios,1.0,4.0,4.0,-18.0,1.0,0.0,0,1.0,0.0,21.15,0,0.0,1,0,Slightly Early,1,1,0.734892,High Risk
palmeiras de goias,GO,1,1,0,125.42,125.42,125.42,125.42,10.0,credit_card,1.0,1.0,1.0,casa_conforto,1.0,1.0,35.0,10.0,0.0,1.0,0,1.0,0.0,125.42,0,0.0,1,1,Delayed,1,1,0.9482193,High Risk
jussara,PR,1,1,0,44.59,44.59,44.59,44.59,1.0,boleto,1.0,1.0,1.0,esporte_lazer,1.0,5.0,9.0,-13.0,1.0,0.0,0,1.0,0.0,44.59,0,0.0,1,0,Slightly Early,1,1,0.79779524,High Risk
muriae,MG,1,1,0,325.38,325.38,325.38,325.38,1.0,boleto,1.0,1.0,1.0,moveis_escritorio,1.0,1.0,23.0,-2.0,1.0,0.0,0,1.0,0.0,325.38,0,0.0,1,1,On Time,1,1,0.8693959,High Risk
porto alegre,RS,1,1,0,114.44,114.44,114.44,114.44,8.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,5.0,10.0,-8.0,1.0,0.0,0,1.0,0.0,114.44,0,0.0,1,1,On Time,1,0,0.4943287,Medium Risk
simolandia,GO,1,1,0,112.94,112.94,112.94,112.94,1.0,credit_card,1.0,1.0,1.0,esporte_lazer,1.0,5.0,9.0,-15.0,1.0,0.0,0,1.0,0.0,112.94,0,0.0,1,1,Slightly Early,1,1,0.7471768,High Risk
itapetininga,SP,1,1,0,425.27,425.27,425.27,425.27,6.0,credit_card,3.0,2.0,1.0,cama_mesa_banho,3.0,4.0,7.0,-14.0,1.0,0.0,0,1.0,0.0,425.27,0,0.0,1,1,Slightly Early,0,1,0.7249237,High Risk
vicosa,MG,1,1,0,77.89,77.89,77.89,77.89,1.0,debit_card,1.0,1.0,1.0,esporte_lazer,1.0,5.0,15.0,-14.0,1.0,0.0,0,1.0,0.0,77.89,0,0.0,1,0,Slightly Early,1,1,0.8574836,High Risk
macae,RJ,1,1,0,64.35,64.35,64.35,64.35,1.0,credit_card,1.0,1.0,1.0,cama_mesa_banho,1.0,5.0,7.0,-9.0,1.0,0.0,0,1.0,0.0,64.35,0,0.0,1,0,On Time,0,0,0.33412924,Low Risk
sao paulo,SP,1,0,0,138.28,138.28,138.28,138.28,2.0,credit_card,1.0,1.0,1.0,perfumaria,1.0,5.0,0.0,0.0,0.0,1.0,0,1.0,0.0,138.28,0,0.0,1,1,On Time,1,1,0.6682947,Medium Risk
juiz de fora,MG,1,1,0,177.49,177.49,177.49,177.49,1.0,boleto,1.0,1.0,1.0,informatica_acessorios,1.0,5.0,17.0,-14.0,1.0,0.0,0,1.0,0.0,177.49,0,0.0,1,1,Slightly Early,1,1,0.8832624,High Risk
contagem,MG,1,1,0,184.4,184.4,184.4,184.4,1.0,boleto,1.0,1.0,1.0,esporte_lazer,1.0,5.0,43.0,4.0,0.0,1.0,0,1.0,0.0,184.4,0,0.0,1,1,Delayed,1,1,0.91499555,High Risk
rio de janeiro,RJ,1,1,0,308.28,308.28,308.28,308.28,6.0,credit_card,2.0,1.0,1.0,ferramentas_jardim,2.0,1.0,8.0,-14.0,1.0,0.0,0,1.0,0.0,308.28,0,0.0,1,1,Slightly Early,1,1,0.8702957,High Risk
porto alegre,RS,1,1,0,479.66,479.66,479.66,479.66,6.0,credit_card,2.0,1.0,1.0,climatizacao,2.0,5.0,7.0,-24.0,1.0,0.0,0,1.0,0.0,479.66,0,0.0,1,1,Early Delivery,0,1,0.5419057,Medium Risk
sao simao,GO,1,0,0,145.56,145.56,145.56,145.56,1.0,credit_card,1.0,1.0,1.0,telefonia,1.0,1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,145.56,0,0.0,1,1,On Time,1,1,0.8276403,High Risk
cotia,SP,1,1,0,87.64,87.64,87.64,87.64,4.0,credit_card,1.0,1.0,1.0,cama_mesa_banho,1.0,5.0,8.0,-17.0,1.0,0.0,0,1.0,0.0,87.64,0,0.0,1,0,Slightly Early,1,1,0.8043708,High Risk
brotas,SP,1,1,0,133.86,33.465,50.84,1.46,1.0,voucher,1.0,1.0,1.0,cama_mesa_banho,1.0,5.0,9.0,-9.0,1.0,0.0,0,1.0,0.0,133.86,0,0.0,1,1,On Time,1,1,0.8069046,High Risk
campos dos goytacazes,RJ,1,1,0,83.45,83.45,83.45,83.45,1.0,credit_card,1.0,1.0,1.0,informatica_acessorios,1.0,4.0,9.0,-17.0,1.0,0.0,0,1.0,0.0,83.45,0,0.0,1,0,Slightly Early,0,1,0.7672465,High Risk
linhares,ES,1,1,0,48.99,48.99,48.99,48.99,1.0,credit_card,1.0,1.0,1.0,ferramentas_jardim,1.0,5.0,23.0,1.0,0.0,1.0,0,1.0,0.0,48.99,0,0.0,1,0,Delayed,1,1,0.84352076,High Risk
sorocaba,SP,1,1,0,103.54,103.54,103.54,103.54,1.0,boleto,2.0,2.0,1.0,relogios_presentes,2.0,1.0,3.0,-13.0,1.0,0.0,0,1.0,0.0,103.54,0,0.0,1,0,Slightly Early,1,1,0.6461609,Medium Risk
belo horizonte,MG,1,1,0,117.35,117.35,117.35,117.35,4.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,4.0,9.0,-20.0,1.0,0.0,0,1.0,0.0,117.35,0,0.0,1,1,Early Delivery,0,1,0.7001207,High Risk
marica,RJ,1,1,0,174.13,174.13,174.13,174.13,8.0,credit_card,1.0,1.0,1.0,consoles_games,1.0,3.0,26.0,0.0,1.0,0.0,0,1.0,0.0,174.13,0,0.0,1,1,On Time,0,1,0.9134216,High Risk
porto alegre,RS,1,1,0,182.94,182.94,182.94,182.94,10.0,credit_card,2.0,1.0,1.0,moveis_decoracao,2.0,1.0,24.0,1.0,0.0,1.0,0,1.0,0.0,182.94,0,0.0,1,1,Delayed,1,1,0.9297618,High Risk
juiz de fora,MG,1,1,0,64.1,64.1,64.1,64.1,1.0,credit_card,1.0,1.0,1.0,informatica_acessorios,1.0,1.0,8.0,-18.0,1.0,0.0,0,1.0,0.0,64.1,0,0.0,1,0,Slightly Early,1,1,0.7861075,High Risk
fortaleza,CE,1,1,0,126.56,126.56,126.56,126.56,1.0,credit_card,1.0,1.0,1.0,brinquedos,1.0,4.0,11.0,-10.0,1.0,0.0,0,1.0,0.0,126.56,0,0.0,1,1,Slightly Early,0,1,0.8258142,High Risk
sao paulo,SP,1,1,0,283.44,283.44,283.44,283.44,5.0,credit_card,1.0,1.0,1.0,livros_tecnicos,1.0,4.0,6.0,-3.0,1.0,0.0,0,1.0,0.0,283.44,0,0.0,1,1,On Time,1,0,0.16059089,Low Risk
belo horizonte,MG,1,1,0,53.23,53.23,53.23,53.23,3.0,credit_card,1.0,1.0,1.0,relogios_presentes,1.0,3.0,3.0,-12.0,1.0,0.0,0,1.0,0.0,53.23,0,0.0,1,0,Slightly Early,1,0,0.44650418,Medium Risk
itapiranga,SC,1,1,0,2190.4,2190.4,2190.4,2190.4,10.0,credit_card,1.0,1.0,1.0,ferramentas_jardim,1.0,4.0,14.0,-6.0,1.0,0.0,0,1.0,0.0,2190.4,0,0.0,1,1,On Time,1,1,0.7389343,High Risk
mogi-guacu,SP,1,1,0,61.74,61.74,61.74,61.74,1.0,credit_card,1.0,1.0,1.0,pet_shop,1.0,5.0,6.0,-8.0,1.0,0.0,0,1.0,0.0,61.74,0,0.0,1,0,On Time,0,1,0.5627857,Medium Risk
salvador,BA,1,1,0,258.29,258.29,258.29,258.29,5.0,credit_card,1.0,1.0,1.0,moveis_escritorio,1.0,4.0,29.0,-5.0,1.0,0.0,0,1.0,0.0,258.29,0,0.0,1,1,On Time,1,1,0.8137308,High Risk
sao paulo,SP,1,1,0,102.03,51.015,67.98,34.05,1.0,credit_card,1.0,1.0,1.0,cama_mesa_banho,1.0,0.0,26.0,8.0,0.0,1.0,0,1.0,0.0,102.03,0,0.0,1,0,Delayed,1,1,0.875851,High Risk
sao paulo,SP,1,1,0,23.29,23.29,23.29,23.29,1.0,boleto,1.0,1.0,1.0,esporte_lazer,1.0,5.0,10.0,-1.0,1.0,0.0,0,1.0,0.0,23.29,0,0.0,1,0,On Time,1,1,0.57004976,Medium Risk
canoas,RS,1,1,0,94.73,94.73,94.73,94.73,4.0,credit_card,1.0,1.0,1.0,cama_mesa_banho,1.0,3.0,16.0,-29.0,1.0,0.0,0,1.0,0.0,94.73,0,0.0,1,0,Early Delivery,1,1,0.6038727,Medium Risk
porto velho,RO,1,1,0,420.13,420.13,420.13,420.13,10.0,credit_card,1.0,1.0,1.0,bebes,1.0,1.0,16.0,-19.0,1.0,0.0,0,1.0,0.0,420.13,0,0.0,1,1,Slightly Early,1,1,0.8309521,High Risk
batatais,SP,1,1,0,40.76,40.76,40.76,40.76,1.0,boleto,1.0,1.0,1.0,automotivo,1.0,5.0,7.0,-13.0,1.0,0.0,0,1.0,0.0,40.76,0,0.0,1,0,Slightly Early,0,1,0.7291081,High Risk
botucatu,SP,1,1,0,169.99,169.99,169.99,169.99,10.0,credit_card,2.0,1.0,1.0,consoles_games,2.0,5.0,9.0,-23.0,1.0,0.0,0,1.0,0.0,169.99,0,0.0,1,1,Early Delivery,0,1,0.78209794,High Risk
laguna,SC,1,1,0,263.45,263.45,263.45,263.45,2.0,credit_card,7.0,2.0,1.0,cool_stuff,7.0,1.0,20.0,-10.0,1.0,0.0,0,1.0,0.0,263.45,0,0.0,1,1,Slightly Early,1,1,0.87915367,High Risk
lages,SC,1,1,0,144.03,144.03,144.03,144.03,5.0,credit_card,1.0,1.0,1.0,pet_shop,1.0,3.0,19.0,-7.0,1.0,0.0,0,1.0,0.0,144.03,0,0.0,1,1,On Time,1,1,0.85641396,High Risk
vinhedo,SP,1,1,0,69.73,69.73,69.73,69.73,1.0,boleto,1.0,1.0,1.0,cama_mesa_banho,1.0,4.0,9.0,-7.0,1.0,0.0,0,1.0,0.0,69.73,0,0.0,1,0,On Time,1,1,0.6902257,Medium Risk
passa tempo,MG,1,1,0,146.46,146.46,146.46,146.46,10.0,credit_card,1.0,1.0,1.0,ferramentas_jardim,1.0,4.0,7.0,-13.0,1.0,0.0,0,1.0,0.0,146.46,0,0.0,1,1,Slightly Early,1,1,0.7368216,High Risk
iturama,MG,1,1,0,205.56,205.56,205.56,205.56,3.0,credit_card,1.0,1.0,1.0,cama_mesa_banho,1.0,4.0,18.0,-7.0,1.0,0.0,0,1.0,0.0,205.56,0,0.0,1,1,On Time,1,1,0.86902463,High Risk
cabo frio,RJ,1,1,0,225.21,225.21,225.21,225.21,2.0,credit_card,3.0,1.0,1.0,moveis_decoracao,3.0,1.0,31.0,3.0,0.0,1.0,0,1.0,0.0,225.21,0,0.0,1,1,Delayed,1,1,0.9263225,High Risk
sao paulo,SP,1,1,0,149.7,149.7,149.7,149.7,2.0,credit_card,1.0,1.0,1.0,informatica_acessorios,1.0,5.0,6.0,-16.0,1.0,0.0,0,1.0,0.0,149.7,0,0.0,1,1,Slightly Early,1,1,0.6899768,Medium Risk
cotia,SP,1,1,0,83.59,83.59,83.59,83.59,6.0,credit_card,1.0,1.0,1.0,cama_mesa_banho,1.0,5.0,6.0,-18.0,1.0,0.0,0,1.0,0.0,83.59,0,0.0,1,0,Slightly Early,1,1,0.6582977,Medium Risk
bayeux,PB,1,1,0,219.74,219.74,219.74,219.74,6.0,credit_card,2.0,2.0,1.0,fashion_calcados,2.0,1.0,24.0,-31.0,1.0,0.0,0,1.0,0.0,219.74,0,0.0,1,1,Early Delivery,1,1,0.7953416,High Risk
guarulhos,SP,1,1,0,13.39,13.39,13.39,13.39,1.0,boleto,1.0,1.0,1.0,beleza_saude,1.0,4.0,3.0,-11.0,1.0,0.0,0,1.0,0.0,13.39,0,0.0,1,0,Slightly Early,0,1,0.657393,Medium Risk
lauro de freitas,BA,1,1,0,178.82,178.82,178.82,178.82,1.0,boleto,1.0,1.0,1.0,Unknown,1.0,3.0,12.0,-8.0,1.0,0.0,0,1.0,0.0,178.82,0,0.0,1,1,On Time,1,1,0.8200875,High Risk
itaipulandia,PR,1,1,0,40.09,40.09,40.09,40.09,2.0,credit_card,1.0,1.0,1.0,telefonia,1.0,4.0,23.0,-4.0,1.0,0.0,0,1.0,0.0,40.09,0,0.0,1,0,On Time,1,1,0.93204594,High Risk
jaborandi,SP,1,1,0,63.28,63.28,63.28,63.28,5.0,credit_card,1.0,1.0,1.0,esporte_lazer,1.0,2.0,7.0,-7.0,1.0,0.0,0,1.0,0.0,63.28,0,0.0,1,0,On Time,0,1,0.6837342,Medium Risk
osasco,SP,1,1,0,29.03,29.03,29.03,29.03,1.0,credit_card,1.0,1.0,1.0,papelaria,1.0,5.0,3.0,-7.0,1.0,0.0,0,1.0,0.0,29.03,0,0.0,1,0,On Time,1,0,0.4751177,Medium Risk
rio de janeiro,RJ,1,1,0,78.68,78.68,78.68,78.68,1.0,boleto,1.0,1.0,1.0,alimentos,1.0,5.0,10.0,-12.0,1.0,0.0,0,1.0,0.0,78.68,0,0.0,1,0,Slightly Early,1,1,0.75630915,High Risk
atibaia,SP,1,1,0,18.29,18.29,18.29,18.29,1.0,credit_card,1.0,1.0,1.0,cine_foto,1.0,5.0,1.0,-8.0,1.0,0.0,0,1.0,0.0,18.29,0,0.0,1,0,On Time,0,0,0.13141586,Low Risk
sao paulo,SP,1,1,0,58.37,58.37,58.37,58.37,3.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,5.0,3.0,-8.0,1.0,0.0,0,1.0,0.0,58.37,0,0.0,1,0,On Time,0,1,0.60155445,Medium Risk
sao jose do rio preto,SP,2,2,0,2020.86,1010.43,1972.03,48.83,1.0,boleto,7.0,3.0,2.0,utilidades_domesticas,3.5,3.5,6.0,-12.5,1.0,0.0,15,0.12,7.5,1010.43,1,0.0,0,1,Slightly Early,0,0,0.46731964,Medium Risk
lagoa santa,MG,1,1,0,99.9,99.9,99.9,99.9,1.0,credit_card,1.0,1.0,1.0,relogios_presentes,1.0,4.0,9.0,-20.0,1.0,0.0,0,1.0,0.0,99.9,0,0.0,1,0,Early Delivery,0,0,0.44858497,Medium Risk
barueri,SP,1,1,0,70.89,70.89,70.89,70.89,1.0,credit_card,1.0,1.0,1.0,ferramentas_jardim,1.0,3.0,5.0,-9.0,1.0,0.0,0,1.0,0.0,70.89,0,0.0,1,0,On Time,0,0,0.44156095,Medium Risk
extrema,MG,1,0,0,27.11,27.11,27.11,27.11,1.0,boleto,1.0,1.0,1.0,perfumaria,1.0,1.0,0.0,0.0,0.0,1.0,0,1.0,0.0,27.11,0,0.0,1,0,On Time,1,1,0.91908514,High Risk
sao paulo,SP,1,1,0,110.61,110.61,110.61,110.61,10.0,credit_card,1.0,1.0,1.0,utilidades_domesticas,1.0,5.0,3.0,-15.0,1.0,0.0,0,1.0,0.0,110.61,0,0.0,1,1,Slightly Early,1,1,0.69645226,Medium Risk
aripuana,MT,1,1,0,56.94,56.94,56.94,56.94,1.0,boleto,1.0,1.0,1.0,eletronicos,1.0,2.0,27.0,-7.0,1.0,0.0,0,1.0,0.0,56.94,0,0.0,1,0,On Time,0,1,0.9099068,High Risk
para de minas,MG,1,1,0,3826.8,3826.8,3826.8,3826.8,10.0,credit_card,1.0,1.0,1.0,esporte_lazer,1.0,5.0,6.0,-13.0,1.0,0.0,0,1.0,0.0,3826.8,0,0.0,1,1,Slightly Early,1,0,0.41121244,Medium Risk
sao paulo,SP,1,1,0,128.07,128.07,128.07,128.07,1.0,boleto,1.0,1.0,1.0,utilidades_domesticas,1.0,5.0,3.0,-13.0,1.0,0.0,0,1.0,0.0,128.07,0,0.0,1,1,Slightly Early,1,1,0.6103835,Medium Risk
belo horizonte,MG,1,1,0,146.46,146.46,146.46,146.46,1.0,boleto,1.0,1.0,1.0,ferramentas_jardim,1.0,5.0,13.0,-11.0,1.0,0.0,0,1.0,0.0,146.46,0,0.0,1,1,Slightly Early,1,1,0.89514196,High Risk
divinopolis,MG,1,1,0,610.92,610.92,610.92,610.92,2.0,credit_card,1.0,1.0,1.0,informatica_acessorios,1.0,5.0,5.0,-10.0,1.0,0.0,0,1.0,0.0,610.92,0,0.0,1,1,Slightly Early,0,0,0.4274545,Medium Risk
bertioga,SP,1,1,0,46.51,46.51,46.51,46.51,2.0,credit_card,1.0,1.0,1.0,moveis_cozinha_area_de_servico_jantar_e_jardim,1.0,5.0,25.0,-17.0,1.0,0.0,0,1.0,0.0,46.51,0,0.0,1,0,Slightly Early,1,1,0.88573694,High Risk
sao jose dos campos,SP,1,1,0,57.73,57.73,57.73,57.73,1.0,credit_card,1.0,1.0,1.0,eletrodomesticos,1.0,1.0,33.0,0.0,1.0,0.0,0,1.0,0.0,57.73,0,0.0,1,0,On Time,1,1,0.8765631,High Risk
palmeira das missoes,RS,1,1,0,35.09,17.545,17.9,17.19,1.0,voucher,1.0,1.0,1.0,telefonia,1.0,5.0,15.0,-9.0,1.0,0.0,0,1.0,0.0,35.09,0,0.0,1,0,On Time,1,1,0.89836574,High Risk
porto velho,RO,1,1,0,48.64,48.64,48.64,48.64,1.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,5.0,9.0,-28.0,1.0,0.0,0,1.0,0.0,48.64,0,0.0,1,0,Early Delivery,1,1,0.5336797,Medium Risk
barueri,SP,1,1,0,228.89,228.89,228.89,228.89,1.0,credit_card,1.0,1.0,1.0,informatica_acessorios,1.0,3.0,10.0,-2.0,1.0,0.0,0,1.0,0.0,228.89,0,0.0,1,1,On Time,1,1,0.59177816,Medium Risk
mage,RJ,1,0,0,141.23,141.23,141.23,141.23,1.0,boleto,1.0,1.0,1.0,moveis_sala,1.0,5.0,0.0,0.0,0.0,1.0,0,1.0,0.0,141.23,0,0.0,1,1,On Time,1,1,0.78857034,High Risk
rio de janeiro,RJ,1,1,0,37.8,37.8,37.8,37.8,1.0,credit_card,1.0,1.0,1.0,eletronicos,1.0,1.0,43.0,24.0,0.0,1.0,0,1.0,0.0,37.8,0,0.0,1,0,Highly Delayed,1,1,0.95624244,High Risk
rio de janeiro,RJ,1,1,0,27.46,27.46,27.46,27.46,1.0,boleto,1.0,1.0,1.0,cama_mesa_banho,1.0,5.0,3.0,-1.0,1.0,0.0,0,1.0,0.0,27.46,0,0.0,1,0,On Time,0,0,0.07570264,Low Risk
guaratingueta,SP,1,1,0,331.01,331.01,331.01,331.01,2.0,credit_card,1.0,1.0,1.0,utilidades_domesticas,1.0,5.0,16.0,-9.0,1.0,0.0,0,1.0,0.0,331.01,0,0.0,1,1,On Time,0,1,0.7769573,High Risk
sao paulo,SP,1,1,0,101.01,101.01,101.01,101.01,1.0,boleto,1.0,1.0,1.0,ferramentas_jardim,1.0,4.0,2.0,-17.0,1.0,0.0,0,1.0,0.0,101.01,0,0.0,1,0,Slightly Early,1,1,0.7376148,High Risk
goiania,GO,1,1,0,375.12,375.12,375.12,375.12,10.0,credit_card,4.0,1.0,1.0,informatica_acessorios,4.0,1.0,13.0,-32.0,1.0,0.0,0,1.0,0.0,375.12,0,0.0,1,1,Early Delivery,1,1,0.63553095,Medium Risk
monte mor,SP,1,1,0,48.27,48.27,48.27,48.27,1.0,boleto,1.0,1.0,1.0,Unknown,1.0,2.0,7.0,-8.0,1.0,0.0,0,1.0,0.0,48.27,0,0.0,1,0,On Time,1,1,0.8838662,High Risk
ubatuba,SP,1,1,0,102.22,7.863076923076924,8.48,0.68,1.0,voucher,1.0,1.0,1.0,Unknown,1.0,3.0,8.0,-14.0,1.0,0.0,0,1.0,0.0,102.22,0,0.0,1,0,Slightly Early,1,1,0.8896234,High Risk
cajuru,SP,1,1,0,28.2,28.2,28.2,28.2,1.0,credit_card,1.0,1.0,1.0,esporte_lazer,1.0,5.0,10.0,-14.0,1.0,0.0,0,1.0,0.0,28.2,0,0.0,1,0,Slightly Early,0,1,0.8974895,High Risk
joinville,SC,1,1,0,203.54,203.54,203.54,203.54,8.0,credit_card,1.0,1.0,1.0,moveis_decoracao,1.0,5.0,9.0,-19.0,1.0,0.0,0,1.0,0.0,203.54,0,0.0,1,1,Slightly Early,1,1,0.66488725,Medium Risk
sorocaba,SP,1,1,0,84.28,84.28,84.28,84.28,2.0,credit_card,1.0,1.0,1.0,beleza_saude,1.0,5.0,15.0,0.0,1.0,0.0,0,1.0,0.0,84.28,0,0.0,1,0,On Time,0,1,0.6335688,Medium Risk
